,Unnamed: 0,value,variable,layer,rs,n_samples,scaling
11,11,0.2780227959156036,Overlap,2,29,50,1.0
12,12,3.366731781532566,ENSD,3,29,50,1.0
13,13,3.3789583850893523,PR Pre,3,29,50,1.0
14,14,3.37002191480344,PR Post,3,29,50,1.0
15,15,0.2956602573394775,Overlap,3,29,50,1.0
16,16,6.878251302118441,ENSD,4,29,50,1.0
17,17,6.906013035924842,PR Pre,4,29,50,1.0
18,18,6.87916593288338,PR Post,4,29,50,1.0
19,19,0.1447820961475372,Overlap,4,29,50,1.0
20,20,6.878251302118441,ENSD,5,29,50,1.0
21,21,6.906013035924842,PR Pre,5,29,50,1.0
22,22,6.87916593288338,PR Post,5,29,50,1.0
23,23,0.1447820961475372,Overlap,5,29,50,1.0
24,24,18.10601916920099,ENSD,6,29,50,1.0
25,25,20.582856350673488,PR Pre,6,29,50,1.0
26,26,17.282297629071216,PR Post,6,29,50,1.0
27,27,0.0508997738361358,Overlap,6,29,50,1.0
0,0,2.9723741793633853,ENSD,0,6,50,1.0
1,1,2.975691149335045,PR Pre,0,6,50,1.0
2,2,2.97004080147062,PR Post,0,6,50,1.0
3,3,0.3363204002380371,Overlap,0,6,50,1.0
4,4,2.9798504317701573,ENSD,1,6,50,1.0
5,5,2.980494066002784,PR Pre,1,6,50,1.0
6,6,2.9815210142761286,PR Post,1,6,50,1.0
7,7,0.3353268504142761,Overlap,1,6,50,1.0
8,8,3.477168600962897,ENSD,2,6,50,1.0
9,9,3.4796694345832377,PR Pre,2,6,50,1.0
10,10,3.4828890771095944,PR Post,2,6,50,1.0
11,11,0.2869116067886352,Overlap,2,6,50,1.0
12,12,3.3352386781011925,ENSD,3,6,50,1.0
13,13,3.3434132647321677,PR Pre,3,6,50,1.0
14,14,3.345021451166745,PR Post,3,6,50,1.0
15,15,0.2982208132743835,Overlap,3,6,50,1.0
16,16,6.919615024172216,ENSD,4,6,50,1.0
17,17,6.942186158426453,PR Pre,4,6,50,1.0
18,18,6.925128294032508,PR Post,4,6,50,1.0
19,19,0.1439321637153625,Overlap,4,6,50,1.0
20,20,6.919615024172216,ENSD,5,6,50,1.0
21,21,6.942186158426453,PR Pre,5,6,50,1.0
22,22,6.925128294032508,PR Post,5,6,50,1.0
23,23,0.1439321637153625,Overlap,5,6,50,1.0
24,24,19.04714951430465,ENSD,6,6,50,1.0
25,25,19.852071020795627,PR Pre,6,6,50,1.0
26,26,19.51170780155729,PR Post,6,6,50,1.0
27,27,0.0491732470691204,Overlap,6,6,50,1.0
0,0,2.6170232986859183,ENSD,0,1,500,0.25
1,1,2.6376788353300378,PR Pre,0,1,500,0.25
2,2,2.6130506783105334,PR Post,0,1,500,0.25
3,3,0.3796975910663605,Overlap,0,1,500,0.25
4,4,2.6934622752589927,ENSD,1,1,500,0.25
5,5,2.728834341459035,PR Pre,1,1,500,0.25
6,6,2.7006252872305065,PR Post,1,1,500,0.25
7,7,0.3654848635196686,Overlap,1,1,500,0.25
8,8,3.08784555431852,ENSD,2,1,500,0.25
9,9,3.197729273589025,PR Pre,2,1,500,0.25
10,10,3.1076278992746613,PR Post,2,1,500,0.25
11,11,0.3107312023639679,Overlap,2,1,500,0.25
12,12,2.8765131054540696,ENSD,3,1,500,0.25
13,13,3.353419746524947,PR Pre,3,1,500,0.25
14,14,3.1176959483008733,PR Post,3,1,500,0.25
15,15,0.275134265422821,Overlap,3,1,500,0.25
16,16,3.341106696271531,ENSD,4,1,500,0.25
17,17,6.870193828534831,PR Pre,4,1,500,0.25
18,18,3.0078316998467507,PR Post,4,1,500,0.25
19,19,0.1616842895746231,Overlap,4,1,500,0.25
20,20,3.341106696271531,ENSD,5,1,500,0.25
21,21,6.870193828534831,PR Pre,5,1,500,0.25
22,22,3.0078316998467507,PR Post,5,1,500,0.25
23,23,0.1616842895746231,Overlap,5,1,500,0.25
24,24,0.5878538843339479,ENSD,6,1,500,0.25
25,25,21.72410415868708,PR Pre,6,1,500,0.25
26,26,1.1419347312080748,PR Post,6,1,500,0.25
27,27,0.0236966107040643,Overlap,6,1,500,0.25
0,0,2.84412663445682,ENSD,0,18,1000,2.0
1,1,2.846305711725892,PR Pre,0,18,1000,2.0
2,2,2.843550146226459,PR Post,0,18,1000,2.0
3,3,0.3514038324356079,Overlap,0,18,1000,2.0
4,4,2.9278465481518725,ENSD,1,18,1000,2.0
5,5,2.9319797153026155,PR Pre,1,18,1000,2.0
6,6,2.92886512432896,PR Post,1,18,1000,2.0
7,7,0.3409478664398193,Overlap,1,18,1000,2.0
8,8,3.5465820727127846,ENSD,2,18,1000,2.0
9,9,3.5588930133361845,PR Pre,2,18,1000,2.0
10,10,3.54903559355738,PR Post,2,18,1000,2.0
11,11,0.2807919979095459,Overlap,2,18,1000,2.0
12,12,3.3373106870579314,ENSD,3,18,1000,2.0
13,13,3.379752747587573,PR Pre,3,18,1000,2.0
14,14,3.336108715549914,PR Post,3,18,1000,2.0
15,15,0.2959862351417541,Overlap,3,18,1000,2.0
16,16,6.840854329031489,ENSD,4,18,1000,2.0
17,17,6.903020120213988,PR Pre,4,18,1000,2.0
18,18,6.862057527327014,PR Post,4,18,1000,2.0
19,19,0.1444165110588073,Overlap,4,18,1000,2.0
20,20,6.840854329031489,ENSD,5,18,1000,2.0
21,21,6.903020120213988,PR Pre,5,18,1000,2.0
22,22,6.862057527327014,PR Post,5,18,1000,2.0
23,23,0.1444165110588073,Overlap,5,18,1000,2.0
24,24,16.72660418052431,ENSD,6,18,1000,2.0
25,25,19.29435654955806,PR Pre,6,18,1000,2.0
26,26,18.144896658048754,PR Post,6,18,1000,2.0
27,27,0.0477774515748024,Overlap,6,18,1000,2.0
0,0,2.9888707044082223,ENSD,0,3,50,0.5
1,1,2.9932855779266543,PR Pre,0,3,50,0.5
2,2,2.9872813819199067,PR Post,0,3,50,0.5
3,3,0.3342587947845459,Overlap,0,3,50,0.5
4,4,2.9427808885845943,ENSD,1,3,50,0.5
5,5,2.950706062139377,PR Pre,1,3,50,0.5
6,6,2.9424838368919968,PR Post,1,3,50,0.5
7,7,0.3389361500740051,Overlap,1,3,50,0.5
8,8,3.3556127428944977,ENSD,2,3,50,0.5
9,9,3.378757301129252,PR Pre,2,3,50,0.5
10,10,3.357266867362352,PR Post,2,3,50,0.5
11,11,0.2958209812641144,Overlap,2,3,50,0.5
12,12,3.318410593889526,ENSD,3,3,50,0.5
13,13,3.3693177134120598,PR Pre,3,3,50,0.5
14,14,3.345750560625867,PR Post,3,3,50,0.5
15,15,0.2943707108497619,Overlap,3,3,50,0.5
16,16,6.788708122729405,ENSD,4,3,50,0.5
17,17,6.936116674258179,PR Pre,4,3,50,0.5
18,18,6.840936014095972,PR Post,4,3,50,0.5
19,19,0.1430721879005432,Overlap,4,3,50,0.5
20,20,6.788708122729405,ENSD,5,3,50,0.5
21,21,6.936116674258179,PR Pre,5,3,50,0.5
22,22,6.840936014095972,PR Post,5,3,50,0.5
23,23,0.1430721879005432,Overlap,5,3,50,0.5
24,24,12.723603171631162,ENSD,6,3,50,0.5
25,25,20.274163229111664,PR Pre,6,3,50,0.5
26,26,13.517842756687502,PR Post,6,3,50,0.5
27,27,0.0464258417487144,Overlap,6,3,50,0.5
0,0,3.320980176790042,ENSD,0,5,100,0.25
1,1,3.3268436558283065,PR Pre,0,5,100,0.25
2,2,3.3193471551653486,PR Post,0,5,100,0.25
3,3,0.3007330894470215,Overlap,0,5,100,0.25
4,4,3.0487720076153724,ENSD,1,5,100,0.25
5,5,3.064967075366309,PR Pre,1,5,100,0.25
6,6,3.046273823390296,PR Post,1,5,100,0.25
7,7,0.3265353441238403,Overlap,1,5,100,0.25
8,8,3.2968376611506334,ENSD,2,5,100,0.25
9,9,3.367380902035807,PR Pre,2,5,100,0.25
10,10,3.282303628251668,PR Post,2,5,100,0.25
11,11,0.2982816696166992,Overlap,2,5,100,0.25
12,12,3.1071649037869,ENSD,3,5,100,0.25
13,13,3.3092082657936377,PR Pre,3,5,100,0.25
14,14,3.208740851754141,PR Post,3,5,100,0.25
15,15,0.2926210463047027,Overlap,3,5,100,0.25
16,16,4.239096477387516,ENSD,4,5,100,0.25
17,17,6.859624788131057,PR Pre,4,5,100,0.25
18,18,4.117769099355972,PR Post,4,5,100,0.25
19,19,0.1500758975744247,Overlap,4,5,100,0.25
20,20,4.239096477387516,ENSD,5,5,100,0.25
21,21,6.859624788131057,PR Pre,5,5,100,0.25
22,22,4.117769099355972,PR Post,5,5,100,0.25
23,23,0.1500758975744247,Overlap,5,5,100,0.25
24,24,0.5803330612117454,ENSD,6,5,100,0.25
25,25,20.173879740657444,PR Pre,6,5,100,0.25
26,26,1.3593671330172885,PR Post,6,5,100,0.25
27,27,0.0211617276072502,Overlap,6,5,100,0.25
0,0,2.983360441664198,ENSD,0,6,200,0.25
1,1,2.975726247351909,PR Pre,0,6,200,0.25
2,2,2.9963988132791783,PR Post,0,6,200,0.25
3,3,0.3345901370048523,Overlap,0,6,200,0.25
4,4,2.9774557978348457,ENSD,1,6,200,0.25
5,5,2.980015220493331,PR Pre,1,6,200,0.25
6,6,2.99279558362695,PR Post,1,6,200,0.25
7,7,0.333848774433136,Overlap,1,6,200,0.25
8,8,3.3986856622207573,ENSD,2,6,200,0.25
9,9,3.4799642736245557,PR Pre,2,6,200,0.25
10,10,3.420356085941431,PR Post,2,6,200,0.25
11,11,0.2855386435985565,Overlap,2,6,200,0.25
12,12,3.0480993889635597,ENSD,3,6,200,0.25
13,13,3.342189413661185,PR Pre,3,6,200,0.25
14,14,3.199565107277618,PR Post,3,6,200,0.25
15,15,0.2850408554077148,Overlap,3,6,200,0.25
16,16,3.784463898115858,ENSD,4,6,200,0.25
17,17,6.935702336237504,PR Pre,4,6,200,0.25
18,18,3.5367390100233496,PR Post,4,6,200,0.25
19,19,0.1542804539203643,Overlap,4,6,200,0.25
20,20,3.784463898115858,ENSD,5,6,200,0.25
21,21,6.935702336237504,PR Pre,5,6,200,0.25
22,22,3.5367390100233496,PR Post,5,6,200,0.25
23,23,0.1542804539203643,Overlap,5,6,200,0.25
24,24,0.5388069383021155,ENSD,6,6,200,0.25
25,25,19.775494073475784,PR Pre,6,6,200,0.25
26,26,1.218124522888518,PR Post,6,6,200,0.25
27,27,0.0223673302680253,Overlap,6,6,200,0.25
0,0,2.7393915060251,ENSD,0,2,100,0.5
1,1,2.742775906224657,PR Pre,0,2,100,0.5
2,2,2.7379077149035225,PR Post,0,2,100,0.5
3,3,0.3647917211055755,Overlap,0,2,100,0.5
4,4,2.877810057019439,ENSD,1,2,100,0.5
5,5,2.8844150495516594,PR Pre,1,2,100,0.5
6,6,2.8763504953484285,PR Post,1,2,100,0.5
7,7,0.3468666672706604,Overlap,1,2,100,0.5
8,8,3.3588035669690166,ENSD,2,2,100,0.5
9,9,3.3804419059386066,PR Pre,2,2,100,0.5
10,10,3.360082802333462,PR Post,2,2,100,0.5
11,11,0.2957066893577575,Overlap,2,2,100,0.5
12,12,3.3187112758331523,ENSD,3,2,100,0.5
13,13,3.381139522255187,PR Pre,3,2,100,0.5
14,14,3.357128814377699,PR Post,3,2,100,0.5
15,15,0.2923737466335296,Overlap,3,2,100,0.5
16,16,6.630656898305651,ENSD,4,2,100,0.5
17,17,6.928884566222591,PR Pre,4,2,100,0.5
18,18,6.67969622644026,PR Post,4,2,100,0.5
19,19,0.1432638168334961,Overlap,4,2,100,0.5
20,20,6.630656898305651,ENSD,5,2,100,0.5
21,21,6.928884566222591,PR Pre,5,2,100,0.5
22,22,6.67969622644026,PR Post,5,2,100,0.5
23,23,0.1432638168334961,Overlap,5,2,100,0.5
24,24,9.55939397010515,ENSD,6,2,100,0.5
25,25,20.719049408257515,PR Pre,6,2,100,0.5
26,26,9.811216628268845,PR Post,6,2,100,0.5
27,27,0.0470259599387645,Overlap,6,2,100,0.5
0,0,3.0963986261724483,ENSD,0,23,500,1.0
1,1,3.095561725565921,PR Pre,0,23,500,1.0
2,2,3.101404662935244,PR Post,0,23,500,1.0
3,3,0.3225217163562774,Overlap,0,23,500,1.0
4,4,2.83762759922224,ENSD,1,23,500,1.0
5,5,2.8420487016221,PR Pre,1,23,500,1.0
6,6,2.839375991746513,PR Post,1,23,500,1.0
7,7,0.3516421914100647,Overlap,1,23,500,1.0
8,8,3.3232878282226173,ENSD,2,23,500,1.0
9,9,3.338194747738436,PR Pre,2,23,500,1.0
10,10,3.3269558081967348,PR Post,2,23,500,1.0
11,11,0.2992328405380249,Overlap,2,23,500,1.0
12,12,3.363075622157189,ENSD,3,23,500,1.0
13,13,3.4021727227819545,PR Pre,3,23,500,1.0
14,14,3.3886769716642022,PR Post,3,23,500,1.0
15,15,0.2917091846466064,Overlap,3,23,500,1.0
16,16,6.7432671476889245,ENSD,4,23,500,1.0
17,17,6.891224224988571,PR Pre,4,23,500,1.0
18,18,6.776969989764188,PR Post,4,23,500,1.0
19,19,0.1443904340267181,Overlap,4,23,500,1.0
20,20,6.7432671476889245,ENSD,5,23,500,1.0
21,21,6.891224224988571,PR Pre,5,23,500,1.0
22,22,6.776969989764188,PR Post,5,23,500,1.0
23,23,0.1443904340267181,Overlap,5,23,500,1.0
24,24,13.478574026034329,ENSD,6,23,500,1.0
25,25,19.19638480731861,PR Pre,6,23,500,1.0
26,26,13.547382530825866,PR Post,6,23,500,1.0
27,27,0.0518285557627677,Overlap,6,23,500,1.0
0,0,2.8304573622116185,ENSD,0,0,10,2.0
1,1,2.8321914622764,PR Pre,0,0,10,2.0
2,2,2.829859124520969,PR Post,0,0,10,2.0
3,3,0.3531581163406372,Overlap,0,0,10,2.0
4,4,2.918918031883797,ENSD,1,0,10,2.0
5,5,2.924658799284124,PR Pre,1,0,10,2.0
6,6,2.9148289164957526,PR Post,1,0,10,2.0
7,7,0.3423998951911926,Overlap,1,0,10,2.0
8,8,3.3531313892258074,ENSD,2,0,10,2.0
9,9,3.3583918038429665,PR Pre,2,0,10,2.0
10,10,3.350201474772571,PR Post,2,0,10,2.0
11,11,0.2980219721794128,Overlap,2,0,10,2.0
12,12,3.414356354084961,ENSD,3,0,10,2.0
13,13,3.41691242953358,PR Pre,3,0,10,2.0
14,14,3.414162701470043,PR Post,3,0,10,2.0
15,15,0.2926784753799438,Overlap,3,0,10,2.0
16,16,6.830838143065799,ENSD,4,0,10,2.0
17,17,6.836810069954487,PR Pre,4,0,10,2.0
18,18,6.828110722065346,PR Post,4,0,10,2.0
19,19,0.1463254690170288,Overlap,4,0,10,2.0
20,20,6.830838143065799,ENSD,5,0,10,2.0
21,21,6.836810069954487,PR Pre,5,0,10,2.0
22,22,6.828110722065346,PR Post,5,0,10,2.0
23,23,0.1463254690170288,Overlap,5,0,10,2.0
24,24,17.379906172717497,ENSD,6,0,10,2.0
25,25,17.487802240384088,PR Pre,6,0,10,2.0
26,26,17.343942323372953,PR Post,6,0,10,2.0
27,27,0.0573012866079807,Overlap,6,0,10,2.0
0,0,3.096018001405353,ENSD,0,27,50,0.25
1,1,3.101015917710741,PR Pre,0,27,50,0.25
2,2,3.0939856345534937,PR Post,0,27,50,0.25
3,3,0.3226867914199829,Overlap,0,27,50,0.25
4,4,3.0878335324159183,ENSD,1,27,50,0.25
5,5,3.097209261196629,PR Pre,1,27,50,0.25
6,6,3.0889647019855784,PR Post,1,27,50,0.25
7,7,0.3227530717849731,Overlap,1,27,50,0.25
8,8,3.5923648860527395,ENSD,2,27,50,0.25
9,9,3.633375339927481,PR Pre,2,27,50,0.25
10,10,3.601258202648,PR Post,2,27,50,0.25
11,11,0.2745465040206909,Overlap,2,27,50,0.25
12,12,3.3724158568481557,ENSD,3,27,50,0.25
13,13,3.499078263259859,PR Pre,3,27,50,0.25
14,14,3.430101766008409,PR Post,3,27,50,0.25
15,15,0.2809832692146301,Overlap,3,27,50,0.25
16,16,5.738908414523466,ENSD,4,27,50,0.25
17,17,6.888174935302304,PR Pre,4,27,50,0.25
18,18,5.777772765103974,PR Post,4,27,50,0.25
19,19,0.1441998034715652,Overlap,4,27,50,0.25
20,20,5.738908414523466,ENSD,5,27,50,0.25
21,21,6.888174935302304,PR Pre,5,27,50,0.25
22,22,5.777772765103974,PR Post,5,27,50,0.25
23,23,0.1441998034715652,Overlap,5,27,50,0.25
24,24,0.8880624879664182,ENSD,6,27,50,0.25
25,25,22.89100518416265,PR Pre,6,27,50,0.25
26,26,2.0396041902955564,PR Post,6,27,50,0.25
27,27,0.0190209746360778,Overlap,6,27,50,0.25
0,0,2.707804012521595,ENSD,0,25,10,1.0
1,1,2.713604404598082,PR Pre,0,25,10,1.0
2,2,2.704350423378504,PR Post,0,25,10,1.0
3,3,0.3689841628074646,Overlap,0,25,10,1.0
4,4,2.756957247331714,ENSD,1,25,10,1.0
5,5,2.7604382224628483,PR Pre,1,25,10,1.0
6,6,2.7563610752019168,PR Post,1,25,10,1.0
7,7,0.3623396754264831,Overlap,1,25,10,1.0
8,8,3.297259884682264,ENSD,2,25,10,1.0
9,9,3.300949150848305,PR Pre,2,25,10,1.0
10,10,3.300044689783664,PR Post,2,25,10,1.0
11,11,0.3026875257492065,Overlap,2,25,10,1.0
12,12,3.3330288918686253,ENSD,3,25,10,1.0
13,13,3.336675999508377,PR Pre,3,25,10,1.0
14,14,3.344113879820767,PR Post,3,25,10,1.0
15,15,0.2987060248851776,Overlap,3,25,10,1.0
16,16,6.939498339826979,ENSD,4,25,10,1.0
17,17,6.943310956959849,PR Pre,4,25,10,1.0
18,18,6.945349094740339,PR Post,4,25,10,1.0
19,19,0.1439021825790405,Overlap,4,25,10,1.0
20,20,6.939498339826979,ENSD,5,25,10,1.0
21,21,6.943310956959849,PR Pre,5,25,10,1.0
22,22,6.945349094740339,PR Post,5,25,10,1.0
23,23,0.1439021825790405,Overlap,5,25,10,1.0
24,24,21.098898391563694,ENSD,6,25,10,1.0
25,25,21.47400672438017,PR Pre,6,25,10,1.0
26,26,20.989889513489484,PR Post,6,25,10,1.0
27,27,0.0468097738921642,Overlap,6,25,10,1.0
0,0,3.1260272639690587,ENSD,0,28,100,2.0
1,1,3.1283094750830664,PR Pre,0,28,100,2.0
2,2,3.1257507096984267,PR Post,0,28,100,2.0
3,3,0.3196897506713867,Overlap,0,28,100,2.0
4,4,3.0665146408544337,ENSD,1,28,100,2.0
5,5,3.0655796730376434,PR Pre,1,28,100,2.0
6,6,3.0697840456335794,PR Post,1,28,100,2.0
7,7,0.3258551657199859,Overlap,1,28,100,2.0
8,8,3.681742158868907,ENSD,2,28,100,2.0
9,9,3.6844288639164673,PR Pre,2,28,100,2.0
10,10,3.683840648112224,PR Post,2,28,100,2.0
11,11,0.2712578773498535,Overlap,2,28,100,2.0
12,12,3.549326097649655,ENSD,3,28,100,2.0
13,13,3.5560749010578085,PR Pre,3,28,100,2.0
14,14,3.550621578282505,PR Post,3,28,100,2.0
15,15,0.2811063230037689,Overlap,3,28,100,2.0
16,16,6.893794351934499,ENSD,4,28,100,2.0
17,17,6.901393856287738,PR Pre,4,28,100,2.0
18,18,6.89597435159686,PR Post,4,28,100,2.0
19,19,0.1448524594306945,Overlap,4,28,100,2.0
20,20,6.893794351934499,ENSD,5,28,100,2.0
21,21,6.901393856287738,PR Pre,5,28,100,2.0
22,22,6.89597435159686,PR Post,5,28,100,2.0
23,23,0.1448524594306945,Overlap,5,28,100,2.0
24,24,21.112897602362928,ENSD,6,28,100,2.0
25,25,21.495573689850072,PR Pre,6,28,100,2.0
26,26,21.136315559100208,PR Post,6,28,100,2.0
27,27,0.0464696623384952,Overlap,6,28,100,2.0
0,0,2.947918450005681,ENSD,0,17,200,0.25
1,1,2.9548302672028983,PR Pre,0,17,200,0.25
2,2,2.946842298103415,PR Post,0,17,200,0.25
3,3,0.3385525047779083,Overlap,0,17,200,0.25
4,4,3.044306724178241,ENSD,1,17,200,0.25
5,5,3.0544222510986048,PR Pre,1,17,200,0.25
6,6,3.049657597276022,PR Post,1,17,200,0.25
7,7,0.3268197178840637,Overlap,1,17,200,0.25
8,8,3.513288246612928,ENSD,2,17,200,0.25
9,9,3.569360317891728,PR Pre,2,17,200,0.25
10,10,3.5318830070658853,PR Post,2,17,200,0.25
11,11,0.2786872386932373,Overlap,2,17,200,0.25
12,12,3.048660897333531,ENSD,3,17,200,0.25
13,13,3.228314437280019,PR Pre,3,17,200,0.25
14,14,3.206448515538757,PR Post,3,17,200,0.25
15,15,0.2945160865783691,Overlap,3,17,200,0.25
16,16,3.9614632401447634,ENSD,4,17,200,0.25
17,17,6.923253747064325,PR Pre,4,17,200,0.25
18,18,3.789923005261593,PR Post,4,17,200,0.25
19,19,0.1509784609079361,Overlap,4,17,200,0.25
20,20,3.9614632401447634,ENSD,5,17,200,0.25
21,21,6.923253747064325,PR Pre,5,17,200,0.25
22,22,3.789923005261593,PR Post,5,17,200,0.25
23,23,0.1509784609079361,Overlap,5,17,200,0.25
24,24,0.3368342438875282,ENSD,6,17,200,0.25
25,25,20.46881528864688,PR Pre,6,17,200,0.25
26,26,1.2887421141704654,PR Post,6,17,200,0.25
27,27,0.0127690182998776,Overlap,6,17,200,0.25
0,0,2.8175635182641114,ENSD,0,20,10,0.5
1,1,2.8152260877502915,PR Pre,0,20,10,0.5
2,2,2.8286758656037985,PR Post,0,20,10,0.5
3,3,0.3538158237934112,Overlap,0,20,10,0.5
4,4,2.8229183824224093,ENSD,1,20,10,0.5
5,5,2.83022050199034,PR Pre,1,20,10,0.5
6,6,2.83161784971605,PR Post,1,20,10,0.5
7,7,0.3522438406944275,Overlap,1,20,10,0.5
8,8,3.315490729524862,ENSD,2,20,10,0.5
9,9,3.354443240470016,PR Pre,2,20,10,0.5
10,10,3.320911830422581,PR Post,2,20,10,0.5
11,11,0.2976254224777221,Overlap,2,20,10,0.5
12,12,3.3123008025108787,ENSD,3,20,10,0.5
13,13,3.398944248064428,PR Pre,3,20,10,0.5
14,14,3.3266262996790306,PR Post,3,20,10,0.5
15,15,0.2929420471191406,Overlap,3,20,10,0.5
16,16,6.867303849141565,ENSD,4,20,10,0.5
17,17,6.908255252565805,PR Pre,4,20,10,0.5
18,18,6.891522040820794,PR Post,4,20,10,0.5
19,19,0.1442456543445587,Overlap,4,20,10,0.5
20,20,6.867303849141565,ENSD,5,20,10,0.5
21,21,6.908255252565805,PR Pre,5,20,10,0.5
22,22,6.891522040820794,PR Post,5,20,10,0.5
23,23,0.1442456543445587,Overlap,5,20,10,0.5
24,24,17.389739342204248,ENSD,6,20,10,0.5
25,25,20.46684331607391,PR Pre,6,20,10,0.5
26,26,18.417117920276542,PR Post,6,20,10,0.5
27,27,0.0461339391767978,Overlap,6,20,10,0.5
0,0,3.1076571410129032,ENSD,0,14,100,0.25
1,1,3.1112542335980904,PR Pre,0,14,100,0.25
2,2,3.1082548791766462,PR Post,0,14,100,0.25
3,3,0.3213519752025604,Overlap,0,14,100,0.25
4,4,3.034800999141788,ENSD,1,14,100,0.25
5,5,3.03814647382523,PR Pre,1,14,100,0.25
6,6,3.0468112725662397,PR Post,1,14,100,0.25
7,7,0.3278505802154541,Overlap,1,14,100,0.25
8,8,3.336533499884572,ENSD,2,14,100,0.25
9,9,3.408146781834285,PR Pre,2,14,100,0.25
10,10,3.3452195400417244,PR Post,2,14,100,0.25
11,11,0.2926527261734009,Overlap,2,14,100,0.25
12,12,2.94549322211571,ENSD,3,14,100,0.25
13,13,3.2856282006163826,PR Pre,3,14,100,0.25
14,14,3.1051676212754824,PR Post,3,14,100,0.25
15,15,0.2887051701545715,Overlap,3,14,100,0.25
16,16,3.6545190512653263,ENSD,4,14,100,0.25
17,17,6.860024709182571,PR Pre,4,14,100,0.25
18,18,3.3514141299329947,PR Post,4,14,100,0.25
19,19,0.1589558273553848,Overlap,4,14,100,0.25
20,20,3.6545190512653263,ENSD,5,14,100,0.25
21,21,6.860024709182571,PR Pre,5,14,100,0.25
22,22,3.3514141299329947,PR Post,5,14,100,0.25
23,23,0.1589558273553848,Overlap,5,14,100,0.25
24,24,0.5865795833960676,ENSD,6,14,100,0.25
25,25,16.408543712204285,PR Pre,6,14,100,0.25
26,26,1.213930539767914,PR Post,6,14,100,0.25
27,27,0.0294484924525022,Overlap,6,14,100,0.25
0,0,3.094601749462117,ENSD,0,23,50,2.0
1,1,3.095560381101254,PR Pre,0,23,50,2.0
2,2,3.094055413977367,PR Post,0,23,50,2.0
3,3,0.3231003284454345,Overlap,0,23,50,2.0
4,4,2.842026355788739,ENSD,1,23,50,2.0
5,5,2.842046437060758,PR Pre,1,23,50,2.0
6,6,2.842539035914288,PR Post,1,23,50,2.0
7,7,0.3517956733703613,Overlap,1,23,50,2.0
8,8,3.336746000614798,ENSD,2,23,50,2.0
9,9,3.338199663458384,PR Pre,2,23,50,2.0
10,10,3.336618930640908,PR Post,2,23,50,2.0
11,11,0.299574077129364,Overlap,2,23,50,2.0
12,12,3.403501344982614,ENSD,3,23,50,2.0
13,13,3.4021816916434595,PR Pre,3,23,50,2.0
14,14,3.4071314280422578,PR Post,3,23,50,2.0
15,15,0.2936158776283264,Overlap,3,23,50,2.0
16,16,6.891267399237967,ENSD,4,23,50,2.0
17,17,6.89125111544453,PR Pre,4,23,50,2.0
18,18,6.894607700865739,PR Post,4,23,50,2.0
19,19,0.1450412273406982,Overlap,4,23,50,2.0
20,20,6.891267399237967,ENSD,5,23,50,2.0
21,21,6.89125111544453,PR Pre,5,23,50,2.0
22,22,6.894607700865739,PR Post,5,23,50,2.0
23,23,0.1450412273406982,Overlap,5,23,50,2.0
24,24,19.117541777332413,ENSD,6,23,50,2.0
25,25,19.199194827372448,PR Pre,6,23,50,2.0
26,26,19.15407374172074,PR Post,6,23,50,2.0
27,27,0.051986176520586,Overlap,6,23,50,2.0
0,0,2.7262209852070343,ENSD,0,9,1000,2.0
1,1,2.732335908664253,PR Pre,0,9,1000,2.0
2,2,2.723029979403473,PR Post,0,9,1000,2.0
3,3,0.3664160966873169,Overlap,0,9,1000,2.0
4,4,2.9166582325133863,ENSD,1,9,1000,2.0
5,5,2.9189683303831857,PR Pre,1,9,1000,2.0
6,6,2.92040912704443,PR Post,1,9,1000,2.0
7,7,0.3421467840671539,Overlap,1,9,1000,2.0
8,8,3.4713443995838293,ENSD,2,9,1000,2.0
9,9,3.471718696941711,PR Pre,2,9,1000,2.0
10,10,3.4851764538718624,PR Post,2,9,1000,2.0
11,11,0.2868985831737518,Overlap,2,9,1000,2.0
12,12,3.4095221580622046,ENSD,3,9,1000,2.0
13,13,3.4302847527351883,PR Pre,3,9,1000,2.0
14,14,3.425583390146608,PR Post,3,9,1000,2.0
15,15,0.2901541590690613,Overlap,3,9,1000,2.0
16,16,6.892417144102466,ENSD,4,9,1000,2.0
17,17,6.916780273433373,PR Pre,4,9,1000,2.0
18,18,6.923580770708497,PR Post,4,9,1000,2.0
19,19,0.1439251899719238,Overlap,4,9,1000,2.0
20,20,6.892417144102466,ENSD,5,9,1000,2.0
21,21,6.916780273433373,PR Pre,5,9,1000,2.0
22,22,6.923580770708497,PR Post,5,9,1000,2.0
23,23,0.1439251899719238,Overlap,5,9,1000,2.0
24,24,18.357456888985407,ENSD,6,9,1000,2.0
25,25,20.395380981499173,PR Pre,6,9,1000,2.0
26,26,19.05721706784489,PR Post,6,9,1000,2.0
27,27,0.0472303554415702,Overlap,6,9,1000,2.0
0,0,3.0196015468200508,ENSD,0,31,200,1.0
1,1,3.021011216329853,PR Pre,0,31,200,1.0
2,2,3.0200939732481613,PR Post,0,31,200,1.0
3,3,0.3309610188007355,Overlap,0,31,200,1.0
4,4,2.959207658862729,ENSD,1,31,200,1.0
5,5,2.9620740362524245,PR Pre,1,31,200,1.0
6,6,2.961004790811244,PR Post,1,31,200,1.0
7,7,0.3373963832855224,Overlap,1,31,200,1.0
